node_id,event_year,n_projects,treatment_group,treatment_label,project_ids,traffic_pre,traffic_at,traffic_post,traffic_post2,delta_pre_to_event,delta_pre_to_post,delta_pre_to_post2,rel_delta_pre_to_post
46_A412,2000,1,patching,"Full Depth Transverse Joint Repair Patch, Partial depth patching of PCC pavements at joints",46_A412_20000901_5_1,163714.0,151171.8,177190.0,171002.0,-12542.200000000012,13476.0,7288.0,0.08231427978059298
46_A412,2003,1,patching,"Full Depth Transverse Joint Repair Patch, Partial depth patching of PCC pavements at joints",46_A412_20030501_6_1,171002.0,151953.16666666666,151185.0,159975.0,-19048.833333333343,-19817.0,-11027.0,-0.11588753347914059
46_A420,1987,1,unknown,Missing / not recorded,46_A420_19870101_1_1,79606.0,76096.0,73322.0,93254.0,-3510.0,-6284.0,13648.0,-0.07893877345928699
46_A420,1991,1,patching,Full Depth Transverse Joint Repair Patch,46_A420_19910901_2_1,108586.0,66241.5,71565.66666666667,90384.0,-42344.5,-37020.33333333333,-18202.0,-0.3409309978573051
46_A420,1992,1,shoulder_restoration,AC Shoulder Restoration,46_A420_19921027_3_1,66241.5,71565.66666666667,90384.0,100132.0,5324.1666666666715,24142.5,33890.5,0.36446185548334503
46_A420,1998,1,crack_sealing,Transverse Joint Sealing,46_A420_19980901_4_1,117098.0,119725.25,163714.0,151171.8,2627.25,46616.0,34073.79999999999,0.39809390425114005
46_A420,2000,1,patching,Partial depth patching of PCC pavements at joints,46_A420_20000901_5_1,163714.0,151171.8,177190.0,152027.83333333334,-12542.200000000012,13476.0,-11686.166666666657,0.08231427978059298
46_A420,2002,1,patching,"Full Depth Transverse Joint Repair Patch, Partial depth patching of PCC pavements at joints",46_A420_20020901_6_1,177190.0,152027.83333333334,160762.0,151185.0,-25162.166666666657,-16428.0,-26005.0,-0.09271403578080027
46_A421,1987,1,unknown,Missing / not recorded,46_A421_19870101_1_1,79606.0,76096.0,73322.0,93254.0,-3510.0,-6284.0,13648.0,-0.07893877345928699
46_A421,1991,1,patching,Full Depth Transverse Joint Repair Patch,46_A421_19910901_2_1,108586.0,66241.5,71565.66666666667,90384.0,-42344.5,-37020.33333333333,-18202.0,-0.3409309978573051
46_A421,1992,1,shoulder_restoration,AC Shoulder Restoration,46_A421_19921027_3_1,66241.5,71565.66666666667,90384.0,100132.0,5324.1666666666715,24142.5,33890.5,0.36446185548334503
46_A421,2000,1,patching,"Full Depth Transverse Joint Repair Patch, Partial depth patching of PCC pavements at joints, PCC Slab Replacement",46_A421_20000901_4_1,163714.0,145357.5,177190.0,171002.0,-18356.5,13476.0,7288.0,0.08231427978059298
46_A421,2003,1,patching,"Full Depth Transverse Joint Repair Patch, Partial depth patching of PCC pavements at joints",46_A421_20030501_5_1,171002.0,150191.4,151185.0,159975.0,-20810.600000000006,-19817.0,-11027.0,-0.11588753347914059
46_A422,1987,1,unknown,Missing / not recorded,46_A422_19870101_1_1,79606.0,76096.0,73322.0,93254.0,-3510.0,-6284.0,13648.0,-0.07893877345928699
46_A422,1991,1,reconstruction_or_major_rehab,Joint Load Transfer Restoration in PCC Pavements,46_A422_19910901_2_1,108586.0,66241.5,71565.66666666667,90384.0,-42344.5,-37020.33333333333,-18202.0,-0.3409309978573051
46_A422,1992,1,shoulder_restoration,AC Shoulder Restoration,46_A422_19921027_3_1,66241.5,71565.66666666667,90384.0,100132.0,5324.1666666666715,24142.5,33890.5,0.36446185548334503
46_A422,1998,1,patching,Partial depth patching of PCC pavements at joints,46_A422_19980901_4_1,117098.0,119725.25,163714.0,151171.8,2627.25,46616.0,34073.79999999999,0.39809390425114005
46_A422,2000,1,patching,"Full Depth Transverse Joint Repair Patch, PCC Slab Replacement",46_A422_20000901_5_1,163714.0,151171.8,177190.0,171002.0,-12542.200000000012,13476.0,7288.0,0.08231427978059298
46_A422,2003,1,patching,Partial depth patching of PCC pavements at joints,46_A422_20030501_6_1,171002.0,151953.16666666666,151185.0,159975.0,-19048.833333333343,-19817.0,-11027.0,-0.11588753347914059
46_A423,1987,1,unknown,Missing / not recorded,46_A423_19870101_1_1,79606.0,76096.0,73322.0,93254.0,-3510.0,-6284.0,13648.0,-0.07893877345928699
46_A423,1991,1,reconstruction_or_major_rehab,PCC Slab Replacement,46_A423_19910901_2_1,108586.0,66241.5,71565.66666666667,90384.0,-42344.5,-37020.33333333333,-18202.0,-0.3409309978573051
46_A423,1992,1,shoulder_restoration,AC Shoulder Restoration,46_A423_19921027_3_1,66241.5,71565.66666666667,90384.0,100132.0,5324.1666666666715,24142.5,33890.5,0.36446185548334503
46_A423,2003,1,patching,Partial depth patching of PCC pavements at joints,46_A423_20030501_4_1,171002.0,147548.75,151185.0,159975.0,-23453.25,-19817.0,-11027.0,-0.11588753347914059
46_A430,1987,1,unknown,Missing / not recorded,46_A430_19870101_1_1,79606.0,76096.0,73322.0,93254.0,-3510.0,-6284.0,13648.0,-0.07893877345928699
46_A430,1991,1,patching,Full Depth Transverse Joint Repair Patch,46_A430_19910901_2_1,108586.0,66241.5,71565.66666666667,90384.0,-42344.5,-37020.33333333333,-18202.0,-0.3409309978573051
46_A430,1992,1,shoulder_restoration,AC Shoulder Restoration,46_A430_19921027_3_1,66241.5,71565.66666666667,90384.0,100132.0,5324.1666666666715,24142.5,33890.5,0.36446185548334503
46_A430,1999,1,patching,Full Depth Transverse Joint Repair Patch,46_A430_19990901_4_1,143631.0,136465.75,174429.0,177190.0,-7165.25,30798.0,33559.0,0.21442446268563192
46_A430,2003,1,patching,Full Depth Transverse Joint Repair Patch,46_A430_20030501_5_1,171002.0,150191.4,151185.0,159975.0,-20810.600000000006,-19817.0,-11027.0,-0.11588753347914059
47_0601,1987,1,unknown,Missing / not recorded,47_0601_19870101_1_1,816889.0,825919.0,835905.0,843065.0,9030.0,19016.0,26176.0,0.023278560489858477
47_0601,1996,1,crack_sealing,"AC Shoulder Replacement, Transverse Joint Sealing, PCC Slab Replacement",47_0601_19960312_2_1,886092.0,827122.5,939993.0,968389.0,-58969.5,53901.0,82297.0,0.0608300266789453
47_0601,2002,1,patching,"Partial Depth Patching of PCC Pavement Other Than at Joint, PCC Slab Replacement",47_0601_20020515_3_1,1094123.0,859903.0,902630.0,386720.0,-234220.0,-191493.0,-707403.0,-0.17501962759214457
47_0601,2003,1,patching,"Partial Depth Patching of PCC Pavement Other Than at Joint, PCC Slab Replacement",47_0601_20031015_4_1,859903.0,902630.0,386720.0,,42727.0,-473183.0,,-0.5502748565826611
47_0602,1987,1,unknown,Missing / not recorded,47_0602_19870101_1_1,816889.0,825919.0,835905.0,843065.0,9030.0,19016.0,26176.0,0.023278560489858477
47_0602,1996,1,crack_sealing,"AC Shoulder Replacement, Grinding Surface, Transverse Joint Sealing, Full Depth Transverse Joint Repair Patch, PCC Slab Replacement",47_0602_19960312_2_1,886092.0,827122.5,939993.0,968389.0,-58969.5,53901.0,82297.0,0.0608300266789453
47_0602,1999,1,reconstruction_or_major_rehab,PCC Slab Replacement,47_0602_19990701_3_1,968389.0,811156.6666666666,833317.3333333334,760699.0,-157232.33333333337,-135071.66666666663,-207690.0,-0.1394807940472957
47_0602,2001,1,patching,Partial Depth Patching of PCC Pavement Other Than at Joint,47_0602_20010815_4_1,833317.3333333334,760699.0,799479.8,861980.3333333334,-72618.33333333337,-33837.533333333326,28663.0,-0.04060581963173692
47_0602,2002,1,patching,"Partial Depth Patching of PCC Pavement Other Than at Joint, PCC Slab Replacement",47_0602_20020515_5_1,760699.0,799479.8,861980.3333333334,395447.3333333333,38780.80000000005,101281.33333333337,-365251.6666666667,0.13314245625843255
47_0602,2003,1,patching,Partial Depth Patching of PCC Pavement Other Than at Joint,47_0602_20031015_6_1,799479.8,861980.3333333334,395447.3333333333,,62500.533333333326,-404032.46666666673,,-0.5053691996554093
47_0603,1987,1,unknown,Missing / not recorded,47_0603_19870101_1_1,816889.0,825919.0,835905.0,843065.0,9030.0,19016.0,26176.0,0.023278560489858477
47_0603,1996,1,asphalt_overlay,"AC Shoulder Replacement, Grinding Surface, Asphalt Concrete Overlay, Longitudinal Subdrains",47_0603_19960420_2_1,886092.0,778321.0,939993.0,968389.0,-107771.0,53901.0,82297.0,0.0608300266789453
47_0604,1987,1,unknown,Missing / not recorded,47_0604_19870101_1_1,816889.0,825919.0,835905.0,843065.0,9030.0,19016.0,26176.0,0.023278560489858477
47_0604,1996,1,crack_sealing,"AC Shoulder Replacement, Grinding Surface, Asphalt Concrete Overlay, Full Depth Transverse Joint Repair Patch, Saw and Seal",47_0604_19960420_2_1,886092.0,778321.0,939993.0,968389.0,-107771.0,53901.0,82297.0,0.0608300266789453
47_0605,1987,1,unknown,Missing / not recorded,47_0605_19870101_1_1,816889.0,825919.0,835905.0,843065.0,9030.0,19016.0,26176.0,0.023278560489858477
47_0605,1996,2,crack_sealing,"AC Shoulder Replacement, Grinding Surface, Transverse Joint Sealing, Longitudinal Subdrains | Full Depth Transverse Joint Repair Patch, PCC Slab Replacement",47_0605_19960311_2_1 | 47_0605_19960421_3_1,886092.0,764973.3333333334,939993.0,968389.0,-121118.66666666663,53901.0,82297.0,0.0608300266789453
47_0605,1999,1,patching,Full Depth Patching of PCC Pavement Other Than at Joint,47_0605_19990915_4_1,968389.0,822154.0,954418.4,1027176.6666666666,-146235.0,-13970.599999999977,58787.66666666663,-0.014426640533917647
47_0605,2000,1,patching,"Partial Depth Patching of PCC Pavement Other Than at Joint, PCC Slab Replacement",47_0605_20000515_5_1,822154.0,954418.4,1027176.6666666666,928419.0,132264.40000000002,205022.66666666663,106265.0,0.24937258307648766
47_0605,2001,1,patching,Partial Depth Patching of PCC Pavement Other Than at Joint,47_0605_20010515_6_1,954418.4,1027176.6666666666,928419.0,1013054.0,72758.2666666666,-25999.400000000023,58635.59999999998,-0.02724109258580935
47_0605,2002,1,reconstruction_or_major_rehab,PCC Slab Replacement,47_0605_20020515_7_1,1027176.6666666666,928419.0,1013054.0,386720.0,-98757.66666666663,-14122.666666666628,-640456.6666666666,-0.01374901428835672
47_0605,2003,1,patching,Partial Depth Patching of PCC Pavement Other Than at Joint,47_0605_20031015_8_1,928419.0,1013054.0,386720.0,,84635.0,-541699.0,,-0.5834639316946336
47_0606,1987,1,unknown,Missing / not recorded,47_0606_19870101_1_1,816889.0,825919.0,835905.0,843065.0,9030.0,19016.0,26176.0,0.023278560489858477
47_0606,1994,1,patching,Partial Depth Patching of PCC Pavement Other Than at Joint,47_0606_19940615_2_1,835262.0,666413.5,886092.0,800844.75,-168848.5,50830.0,-34417.25,0.06085515682504412
47_0606,1996,2,asphalt_overlay,"AC Shoulder Replacement, Asphalt Concrete Overlay, Longitudinal Subdrains, Full Depth Transverse Joint Repair Patch, PCC Slab Replacement | Grinding Surface",47_0606_19960315_3_1 | 47_0606_19960420_4_1,886092.0,800844.75,939993.0,968389.0,-85247.25,53901.0,82297.0,0.0608300266789453
47_0607,1987,1,unknown,Missing / not recorded,47_0607_19870101_1_1,816889.0,825919.0,835905.0,843065.0,9030.0,19016.0,26176.0,0.023278560489858477
47_0607,1996,1,asphalt_overlay,"AC Shoulder Replacement, Asphalt Concrete Overlay, Longitudinal Subdrains, Full Depth Transverse Joint Repair Patch, Fracture Treatment of PCC Pavement as Base for New AC Surface, PCC Slab Replacement",47_0607_19960420_2_1,886092.0,778321.0,798350.3333333334,968389.0,-107771.0,-87741.66666666663,82297.0,-0.09902094440155947
47_0607,1997,1,patching,Manual Premix Spot Patch (hand spreading and compacting with roller),47_0607_19970615_3_1,778321.0,798350.3333333334,968389.0,801651.5,20029.333333333372,190068.0,23330.5,0.24420258479470552
47_0607,1999,1,patching,Manual Premix Spot Patch (hand spreading and compacting with roller),47_0607_19991015_4_1,968389.0,801651.5,1030434.0,885490.2,-166737.5,62045.0,-82898.80000000005,0.06407032711028317
47_0607,2001,1,patching,Manual Premix Spot Patch (hand spreading and compacting with roller),47_0607_20011215_5_1,1030434.0,885490.2,324813.0,,-144943.80000000005,-705621.0,,-0.6847803935040964
47_0608,1987,1,unknown,Missing / not recorded,47_0608_19870101_1_1,816889.0,825919.0,835905.0,843065.0,9030.0,19016.0,26176.0,0.023278560489858477
47_0608,1996,1,asphalt_overlay,"AC Shoulder Replacement, Asphalt Concrete Overlay, Longitudinal Subdrains, Full Depth Transverse Joint Repair Patch, Fracture Treatment of PCC Pavement as Base for New AC Surface, PCC Slab Replacement",47_0608_19960420_2_1,886092.0,778321.0,939993.0,968389.0,-107771.0,53901.0,82297.0,0.0608300266789453
47_0661,1987,1,unknown,Missing / not recorded,47_0661_19870101_1_1,816889.0,825919.0,835905.0,843065.0,9030.0,19016.0,26176.0,0.023278560489858477
47_0661,1996,1,asphalt_overlay,"AC Shoulder Replacement, Asphalt Concrete Overlay, Longitudinal Subdrains",47_0661_19960420_2_1,886092.0,778321.0,939993.0,968389.0,-107771.0,53901.0,82297.0,0.0608300266789453
47_0662,1987,1,unknown,Missing / not recorded,47_0662_19870101_1_1,816889.0,825919.0,835905.0,843065.0,9030.0,19016.0,26176.0,0.023278560489858477
47_0662,1996,1,asphalt_overlay,"AC Shoulder Replacement, Asphalt Concrete Overlay, Longitudinal Subdrains",47_0662_19960420_2_1,886092.0,778321.0,939993.0,968389.0,-107771.0,53901.0,82297.0,0.0608300266789453
47_1023,1987,1,unknown,Missing / not recorded,47_1023_19870101_1_1,1165756.0,1291751.0,1305796.0,1283776.0,125995.0,140040.0,118020.0,0.12012805424119627
47_1023,1990,1,patching,"Full Depth Patch of AC Pavement (removing damaged material, repairing supporting material, and repairing)",47_1023_19900608_2_1,1283776.0,1109868.0,1233261.0,822838.0,-173908.0,-50515.0,-460938.0,-0.03934876489356399
47_1023,1994,1,asphalt_overlay,Asphalt Concrete Overlay,47_1023_19940825_3_1,992051.0,573865.0,863378.0,1161279.0,-418186.0,-128673.0,169228.0,-0.129704017232985
47_1023,2001,1,crack_sealing,Crack Sealing,47_1023_20010915_4_1,973537.0,817287.5,1042569.0,1368453.0,-156249.5,69032.0,394916.0,0.0709084503208404
47_1023,2004,1,patching,"Patch Pot Holes - Hand Spread, Compacted with Truck",47_1023_20040515_5_1,1368453.0,1239377.6666666667,779565.0,,-129075.33333333326,-588888.0,,-0.43033118419119987
47_1028,1987,1,unknown,Missing / not recorded,47_1028_19870101_1_1,81234.0,94367.0,99843.0,84016.0,13133.0,18609.0,2782.0,0.22907895708693404
47_1028,1999,1,asphalt_overlay,Asphalt Concrete Overlay,47_1028_19990815_2_1,121078.0,74909.0,138608.0,80716.0,-46169.0,17530.0,-40362.0,0.1447827020598292
47_1029,1987,1,unknown,Missing / not recorded,47_1029_19870101_1_1,29533.0,32992.0,26484.0,26692.0,3459.0,-3049.0,-2841.0,-0.10324044289438933
47_1029,1998,1,asphalt_overlay,"Asphalt Concrete Overlay, Mill Existing Pavement and Overlay with Hot-Mix Recycled AC",47_1029_19980612_2_1,90516.0,49031.5,91902.0,74690.0,-41484.5,1386.0,-15826.0,0.015312209996022803
47_1029,2014,1,asphalt_overlay,Mill Existing Pavement and Overlay with Hot-Mix Recycled AC,47_1029_20140901_3_1,268521.0,194792.0,317501.0,345387.0,-73729.0,48980.0,76866.0,0.18240659017358046
47_2001,1987,1,unknown,Missing / not recorded,47_2001_19870101_1_1,343163.0,330016.0,466784.0,461049.0,-13147.0,123621.0,117886.0,0.360239886001696
47_2001,1991,1,asphalt_overlay,Asphalt Concrete Overlay,47_2001_19911016_2_1,451350.0,225068.0,579288.0,259232.0,-226282.0,127938.0,-192118.0,0.28345629777334663
47_2001,2000,2,asphalt_overlay,"Asphalt Concrete Overlay | Full Depth Patch of AC Pavement (removing damaged material, repairing supporting material, and repairing)",47_2001_20000515_3_1 | 47_2001_20000915_4_1,444121.0,249475.66666666666,462153.0,474780.0,-194645.33333333334,18032.0,30659.0,0.04060154777639427
47_2001,2011,1,patching,"Patch Pot Holes - Hand Spread, Compacted with Truck",47_2001_20110101_5_1,589848.0,460711.0,475088.0,486354.0,-129137.0,-114760.0,-103494.0,-0.19455859814731932
47_2001,2014,1,asphalt_overlay,Mill Existing Pavement and Overlay with Hot-Mix Recycled AC,47_2001_20141015_6_1,486354.0,316851.6666666667,267136.0,272249.0,-169502.3333333333,-219218.0,-214105.0,-0.4507375286314084
47_2008,1987,1,unknown,Missing / not recorded,47_2008_19870101_1_1,92365.0,98158.0,95126.0,59087.5,5793.0,2761.0,-33277.5,0.029892275212472258
47_2008,1989,1,asphalt_overlay,"Asphalt Concrete Overlay, Manual Premix Spot Patch (hand spreading and compacting with roller)",47_2008_19891101_2_1,95126.0,59087.5,123670.0,131210.0,-36038.5,28544.0,36084.0,0.3000651767129912
47_2008,2001,1,asphalt_overlay,Asphalt Concrete Overlay,47_2008_20010615_3_1,157247.0,75898.0,90978.0,162128.0,-81349.0,-66269.0,4881.0,-0.42143252335497655
47_3075,1987,1,unknown,Missing / not recorded,47_3075_19870101_1_1,28035.0,32998.0,33088.0,32998.0,4963.0,5053.0,4963.0,0.18023898698056
47_3101,1987,1,unknown,Missing / not recorded,47_3101_19870101_1_1,14729.0,15469.0,16369.0,16324.0,740.0,1640.0,1595.0,0.11134496571389775
47_3101,1995,1,asphalt_overlay,Mill Off AC and Overlay with AC,47_3101_19950901_2_1,16799.0,7731.0,16593.0,11943.0,-9068.0,-206.0,-4856.0,-0.012262634680635752
47_3101,1998,1,patching,"Patch Pot Holes - Hand Spread, Compacted with Truck",47_3101_19980515_3_1,11943.0,9624.0,16324.0,16369.0,-2319.0,4381.0,4426.0,0.36682575567277903
47_3104,1987,1,unknown,Missing / not recorded,47_3104_19870101_1_1,627.0,874.0,678.0,401.0,247.0,51.0,-226.0,0.08133971291866028
47_3104,1989,1,patching,"Full Depth Patch of AC Pavement (removing damaged material, repairing supporting material, and repairing)",47_3104_19891025_2_1,678.0,401.0,1121.0,775.0,-277.0,443.0,97.0,0.6533923303834809
47_3108,1987,1,unknown,Missing / not recorded,47_3108_19870101_1_1,818683.0,907803.0,917579.0,456182.5,89120.0,98896.0,-362500.5,0.12079889285596501
47_3108,1989,1,asphalt_overlay,Asphalt Concrete Overlay,47_3108_19891101_2_1,917579.0,456182.5,995571.0,866658.0,-461396.5,77992.0,-50921.0,0.08499758603891328
47_3108,2001,2,crack_sealing,"Crack Sealing | Patch Pot Holes - Hand Spread, Compacted with Truck",47_3108_20010515_3_1 | 47_3108_20010915_4_1,921112.0,608024.6666666666,974724.0,1003992.0,-313087.3333333334,53612.0,82880.0,0.05820356265036174
47_3108,2004,1,patching,"Patch Pot Holes - Hand Spread, Compacted with Truck",47_3108_20040515_5_1,1003992.0,940993.75,571788.0,,-62998.25,-432204.0,,-0.43048550187650897
47_3109,1987,1,unknown,Missing / not recorded,47_3109_19870101_1_1,43012.0,41235.0,46429.0,24130.0,-1777.0,3417.0,-18882.0,0.07944294615456152
47_3109,1989,1,asphalt_overlay,Asphalt Concrete Overlay,47_3109_19890625_2_1,46429.0,24130.0,58573.0,51094.0,-22299.0,12144.0,4665.0,0.26156066251696136
47_3110,1987,1,unknown,Missing / not recorded,47_3110_19870101_1_1,34046.0,37258.0,31495.0,21867.5,3212.0,-2551.0,-12178.5,-0.07492803853609822
47_3110,1989,1,asphalt_overlay,Mill Off AC and Overlay with AC,47_3110_19890615_2_1,31495.0,21867.5,44931.0,46384.0,-9627.5,13436.0,14889.0,0.4266073979996825
47_6015,1987,1,unknown,Missing / not recorded,47_6015_19870101_1_1,1516845.0,1555118.0,1482989.0,1697779.0,38273.0,-33856.0,180934.0,-0.022320012921557573
47_6022,1987,1,unknown,Missing / not recorded,47_6022_19870101_1_1,120942.0,209432.0,169622.0,170527.0,88490.0,48680.0,49585.0,0.40250698682012864
47_6022,1992,1,patching,"Patch Pot Holes - Hand Spread, Compacted with Truck",47_6022_19920220_2_1,191327.0,141512.5,43533.0,,-49814.5,-147794.0,,-0.7724680782116481
47_9024,1987,1,unknown,Missing / not recorded,47_9024_19870101_1_1,10303.0,12434.0,13754.0,14765.0,2131.0,3451.0,4462.0,0.3349509851499563
47_9024,1995,1,asphalt_overlay,Asphalt Concrete Overlay,47_9024_19950426_2_1,20482.0,10114.0,21067.0,14412.0,-10368.0,585.0,-6070.0,0.028561663900009766
47_9024,2002,1,crack_sealing,Crack Sealing,47_9024_20020915_3_1,29534.0,7939.0,33931.0,35251.0,-21595.0,4397.0,5717.0,0.14887925780456424
47_9025,1987,1,unknown,Missing / not recorded,47_9025_19870101_1_1,9522.0,10267.0,10869.0,10727.0,745.0,1347.0,1205.0,0.1414618777567738
47_9025,1994,1,patching,Machine Premix Patch (placing premix with paver roller),47_9025_19940515_2_1,10253.0,8385.5,6597.333333333333,10671.0,-1867.5,-3655.666666666667,418.0,-0.3565460515621444
47_9025,1995,1,asphalt_overlay,"Asphalt Concrete Overlay, Mill Existing Pavement and Overlay with Hot-Mix Recycled AC",47_9025_19950905_3_1,8385.5,6597.333333333333,10671.0,7963.0,-1788.166666666667,2285.5,-422.5,0.2725538131298074
47_A310,1987,1,unknown,Missing / not recorded,47_A310_19870101_1_1,14729.0,15469.0,16369.0,16324.0,740.0,1640.0,1595.0,0.11134496571389775
